date_valued,entry_id,scheme_id,net_asset_value,outstanding_number_of_units,nav_per_unit,sale_price_per_unit,repurchase_price_per_unit,scheme_name
19/01/2023,1674075600,2,"7,127,924,337.72","9,567,303.81",745.0296,745.0296,730.129,Wekeza Maisha Fund
19/01/2023,1674075600,3,"8,629,461,727.85","15,687,902.16",550.0711,550.0711,544.5704,Watoto Fund
19/01/2023,1674075600,4,"18,811,786,474.28","120,045,560.18",156.7054,156.7054,153.5713,Jikimu Fund
19/01/2023,1674075600,5,"604,630,814,291.21","1,755,404,802.48",344.4395,344.4395,344.4395,Liquid Fund
19/01/2023,1674075600,6,"331,758,705,486.76","2,900,477,987.21",114.3807,114.3807,114.3807,Bond Fund
18/01/2023,1673989200,1,"302,999,413,062.59","344,647,442.50",879.1576,879.1576,870.366,Umoja Fund
18/01/2023,1673989200,2,"7,120,258,659.64","9,559,128.12",744.8649,744.8649,729.9676,Wekeza Maisha Fund
18/01/2023,1673989200,3,"8,620,671,750.05","15,675,415.67",549.9485,549.9485,544.449,Watoto Fund
18/01/2023,1673989200,4,"18,966,115,028.07","121,056,905.73",156.6711,156.6711,156.6711,Jikimu Fund
18/01/2023,1673989200,5,"591,655,081,287.41","1,718,201,761.02",344.3455,344.3455,344.3455,Liquid Fund
18/01/2023,1673989200,6,"330,991,314,718.24","2,894,556,540.45",114.3496,114.3496,114.3496,Bond Fund
17/01/2023,1673902800,1,"302,962,349,106.94","344,642,826.63",879.0618,879.0618,870.2712,Umoja Fund
17/01/2023,1673902800,2,"7,115,464,769.30","9,550,515.24",745.0346,745.0346,730.134,Wekeza Maisha Fund
17/01/2023,1673902800,3,"8,617,680,170.19","15,668,964.84",549.984,549.984,544.4842,Watoto Fund
17/01/2023,1673902800,4,"18,963,184,690.21","121,024,829.90",156.6884,156.6884,153.5546,Jikimu Fund
17/01/2023,1673902800,5,"588,439,103,872.85","1,709,332,757.52",344.2508,344.2508,344.2508,Liquid Fund
17/01/2023,1673902800,6,"330,180,041,540.41","2,888,245,221.05",114.3186,114.3186,114.3186,Bond Fund
16/01/2023,1673816400,1,"303,280,532,900.74","344,660,374.61",879.9402,879.9402,871.1408,Umoja Fund
16/01/2023,1673816400,2,"7,112,428,506.55","9,539,958.91",745.5408,745.5408,730.63,Wekeza Maisha Fund
16/01/2023,1673816400,3,"8,613,535,412.25","15,655,493.04",550.1925,550.1925,544.6906,Watoto Fund
16/01/2023,1673816400,4,"19,009,055,374.96","121,230,555.26",156.8009,156.8009,153.6648,Jikimu Fund
16/01/2023,1673816400,5,"586,058,731,532.92","1,702,891,548.99",344.1551,344.1551,344.1551,Liquid Fund
16/01/2023,1673816400,6,"330,048,661,225.34","2,887,894,518.48",114.287,114.287,114.287,Bond Fund
13/01/2023,1673557200,1,"303,166,597,570.34","344,707,164.55",879.4903,879.4903,870.6954,Umoja Fund
13/01/2023,1673557200,2,"7,090,739,226.24","9,517,190.63",745.0454,745.0454,730.1445,Wekeza Maisha Fund
13/01/2023,1673557200,3,"8,597,111,039.60","15,636,104.80",549.8243,549.8243,544.3261,Watoto Fund
13/01/2023,1673557200,4,"18,945,241,215.03","120,902,221.13",156.6989,156.6989,153.5649,Jikimu Fund
13/01/2023,1673557200,5,"582,206,627,401.73","1,693,119,425.16",343.8662,343.8662,343.8662,Liquid Fund
13/01/2023,1673557200,6,"329,385,318,076.45","2,884,430,780.32",114.1942,114.1942,114.1942,Bond Fund
11/01/2023,1673384400,1,"303,208,550,527.92","344,736,605.40",879.5369,879.5369,870.7415,Umoja Fund
11/01/2023,1673384400,2,"7,078,789,477.45","9,504,473.04",744.7851,744.7851,729.8894,Wekeza Maisha Fund
11/01/2023,1673384400,3,"8,571,898,794.62","15,594,268.57",549.6826,549.6826,544.1858,Watoto Fund
11/01/2023,1673384400,4,"18,938,944,047.91","120,888,965.20",156.664,156.664,153.5307,Jikimu Fund
11/01/2023,1673384400,5,"579,278,171,793.84","1,685,550,584.36",343.673,343.673,343.673,Liquid Fund
11/01/2023,1673384400,6,"328,293,827,830.30","2,876,429,846.21",114.1324,114.1324,114.1324,Bond Fund
10/01/2023,1673298000,1,"303,448,852,760.06","344,710,541.45",880.3005,880.3005,871.4975,Umoja Fund
10/01/2023,1673298000,2,"7,074,504,822.91","9,498,145.08",744.8302,744.8302,729.9335,Wekeza Maisha Fund
10/01/2023,1673298000,3,"8,567,812,495.93","15,581,480.01",549.8715,549.8715,544.3728,Watoto Fund
10/01/2023,1673298000,4,"18,944,674,905.91","120,874,673.10",156.7299,156.7299,153.5953,Jikimu Fund
10/01/2023,1673298000,5,"577,365,724,542.78","1,680,459,960.31",343.576,343.576,343.576,Liquid Fund
10/01/2023,1673298000,6,"327,627,095,212.15","2,871,370,117.64",114.1013,114.1013,114.1013,Bond Fund
09/01/2023,1673211600,1,"303,253,758,135.60","344,694,362.95",879.7758,879.7758,870.978,Umoja Fund
09/01/2023,1673211600,2,"7,061,492,394.91","9,484,033.05",744.5664,744.5664,729.6751,Wekeza Maisha Fund
09/01/2023,1673211600,3,"8,543,323,755.35","15,545,009.25",549.5863,549.5863,544.0904,Watoto Fund
09/01/2023,1673211600,4,"18,747,041,027.45","119,691,749.19",156.6277,156.6277,153.4951,Jikimu Fund
09/01/2023,1673211600,5,"576,149,242,006.23","1,677,391,489.26",343.4793,343.4793,343.4793,Liquid Fund
09/01/2023,1673211600,6,"326,425,750,277.79","2,861,617,569.40",114.0704,114.0704,114.0704,Bond Fund
06/01/2023,1672952400,1,"303,136,005,835.90","344,707,020.62",879.4019,879.4019,870.6079,Umoja Fund
06/01/2023,1672952400,2,"6,754,591,631.28","9,077,684.36",744.0875,744.0875,729.2058,Wekeza Maisha Fund
06/01/2023,1672952400,3,"8,517,074,872.82","15,507,660.50",549.2173,549.2173,543.7251,Watoto Fund
06/01/2023,1672952400,4,"18,751,732,210.61","119,800,962.73",156.5241,156.5241,153.3936,Jikimu Fund
06/01/2023,1672952400,5,"573,994,313,932.61","1,672,526,583.78",343.1899,343.1899,343.1899,Liquid Fund
06/01/2023,1672952400,6,"325,245,475,269.83","2,853,588,650.10",113.9777,113.9777,113.9777,Bond Fund
05/01/2023,1672866000,1,"303,104,070,753.27","344,719,569.21",879.2772,879.2772,870.4845,Umoja Fund
05/01/2023,1672866000,2,"6,741,176,638.56","9,061,690.26",743.9204,743.9204,729.042,Wekeza Maisha Fund
05/01/2023,1672866000,3,"8,508,003,777.73","15,494,643.64",549.0932,549.0932,543.6023,Watoto Fund
05/01/2023,1672866000,4,"18,740,828,967.23","119,757,701.07",156.4896,156.4896,153.3598,Jikimu Fund
05/01/2023,1672866000,5,"567,796,366,775.56","1,654,925,097.52",343.0949,343.0949,343.0949,Liquid Fund
05/01/2023,1672866000,6,"324,610,912,587.75","2,848,795,696.08",113.9467,113.9467,113.9467,Bond Fund
04/01/2023,1672779600,1,"302,915,422,871.01","344,743,655.92",878.6686,878.6686,869.8819,Umoja Fund
04/01/2023,1672779600,2,"6,728,695,676.04","9,053,753.79",743.194,743.194,728.3301,Wekeza Maisha Fund
04/01/2023,1672779600,3,"8,507,871,426.26","15,499,135.28",548.9256,548.9256,543.4363,Watoto Fund
04/01/2023,1672779600,4,"18,737,814,745.72","119,790,376.69",156.4217,156.4217,153.2933,Jikimu Fund
04/01/2023,1672779600,5,"567,039,045,444.64","567,039,045,444.64",342.9991,342.9991,342.9991,Liquid Fund
04/01/2023,1672779600,6,"323,396,919,167.69","2,838,915,202.14",113.9157,113.9157,113.9157,Bond Fund
03/01/2023,1672693200,1,"302,536,924,560.38","344,710,215.12",877.6558,877.6558,868.8793,Umoja Fund
03/01/2023,1672693200,2,"6,710,789,184.25","9,034,380.52",742.8057,742.8057,727.9496,Wekeza Maisha Fund
03/01/2023,1672693200,3,"8,469,646,455.04","15,441,786.80",548.4888,548.4888,543.0039,Watoto Fund
03/01/2023,1672693200,4,"18,716,318,651.46","119,756,756.63",156.2861,156.2861,153.1604,Jikimu Fund
03/01/2023,1672693200,5,"564,229,940,983.08","1,645,449,836.83",342.9032,342.9032,342.9032,Liquid Fund
03/01/2023,1672693200,6,"322,628,971,602.05","2,832,951,890.00",113.8844,113.8844,113.8844,Bond Fund
02/01/2023,1672606800,1,"302,477,845,647.87","344,691,907.89",877.531,877.531,868.7557,Umoja Fund
02/01/2023,1672606800,2,"6,675,370,032.56","8,988,707.07",742.6396,742.6396,727.7868,Wekeza Maisha Fund
02/01/2023,1672606800,3,"8,446,961,206.61","15,403,892.36",548.3654,548.3654,542.8817,Watoto Fund
02/01/2023,1672606800,4,"18,807,997,921.59","120,359,065.24",156.2657,156.2657,153.1404,Jikimu Fund
02/01/2023,1672606800,5,"562,429,001,049.87","1,640,661,504.60",342.8062,342.8062,342.8062,Liquid Fund
02/01/2023,1672606800,6,"320,728,223,184.92","2,817,029,146.75",113.8534,113.8534,113.8534,Bond Fund
30/12/2022,1672347600,1,"302,291,686,824.91","344,671,758.31",877.0422,877.0422,868.2718,Umoja Fund
30/12/2022,1672347600,2,"6,658,727,935.83","8,978,247.54",741.6512,741.6512,726.8182,Wekeza Maisha Fund
30/12/2022,1672347600,3,"8,426,930,098.23","15,378,315.70",547.9748,547.9748,542.4951,Watoto Fund
30/12/2022,1672347600,4,"19,122,648,898.31","120,180,812.85",159.1157,159.1157,155.9333,Jikimu Fund
30/12/2022,1672347600,5,"559,272,074,566.94","1,632,828,600.86",342.5173,342.5173,342.5173,Liquid Fund
30/12/2022,1672347600,6,"322,543,871,717.30","2,810,605,055.48",114.7596,114.7596,114.7596,Bond Fund
29/12/2022,1672261200,1,"302,041,730,488.67","344,671,847.69",876.3168,876.3168,867.5536,Umoja Fund
29/12/2022,1672261200,2,"6,640,437,731.36","8,957,835.83",741.2993,741.2993,726.4733,Wekeza Maisha Fund
29/12/2022,1672261200,3,"8,411,487,437.93","15,359,492.50",547.641,547.641,542.1646,Watoto Fund
29/12/2022,1672261200,4,"19,098,045,024.69","120,102,700.55",159.0143,159.0143,155.834,Jikimu Fund
29/12/2022,1672261200,5,"558,525,557,768.56","1,631,110,418.38",342.4204,342.4204,342.4204,Liquid Fund
29/12/2022,1672261200,6,"322,201,365,882.47","2,808,386,687.91",114.7283,114.7283,114.7283,Bond Fund
28/12/2022,1672174800,1,"302,007,309,792.73","344,681,742.35",876.1918,876.1918,867.4299,Umoja Fund
28/12/2022,1672174800,2,"6,631,795,100.25","8,948,322.05",741.1216,741.1216,726.2992,Wekeza Maisha Fund
28/12/2022,1672174800,3,"8,401,340,188.17","15,344,420.53",547.5176,547.5176,542.0424,Watoto Fund
28/12/2022,1672174800,4,"19,110,252,752.97","120,205,865.67",158.9794,158.9794,155.7998,Jikimu Fund
28/12/2022,1672174800,5,"557,642,382,979.22","1,628,991,151.64",342.3238,342.3238,342.3238,Liquid Fund
28/12/2022,1672174800,6,"322,240,185,499.51","2,809,499,625.44",114.6966,114.6966,114.6966,Bond Fund
27/12/2022,1672088400,1,"302,026,661,533.68","344,753,407.13",876.0658,876.0658,867.3051,Umoja Fund
27/12/2022,1672088400,2,"6,598,529,941.93","8,905,299.56",740.9666,740.9666,726.1473,Wekeza Maisha Fund
27/12/2022,1672088400,3,"8,407,602,263.94","15,359,370.72",547.3924,547.3924,541.9184,Watoto Fund
27/12/2022,1672088400,4,"19,105,325,349.45","120,200,845.81",158.945,158.945,155.7661,Jikimu Fund
27/12/2022,1672088400,5,"554,656,675,730.25","1,620,728,287.36",342.2268,342.2268,342.2268,Liquid Fund
27/12/2022,1672088400,6,"321,010,329,276.27","2,802,003,904.92",114.5646,114.5646,114.5646,Bond Fund
23/12/2022,1671742800,1,"301,826,435,287.66","344,721,179.52",875.5668,875.5668,866.8112,Umoja Fund
23/12/2022,1671742800,2,"6,583,067,011.55","8,892,450.96",740.2984,740.2984,725.4924,Wekeza Maisha Fund
23/12/2022,1671742800,3,"8,368,494,655.55","15,301,682.75",546.9003,546.9003,541.4313,Watoto Fund
23/12/2022,1671742800,4,"19,082,634,618.52","120,161,666.23",158.808,158.808,155.6318,Jikimu Fund
23/12/2022,1671742800,5,"551,445,797,116.60","1,613,173,610.54",341.8391,341.8391,341.8391,Liquid Fund
23/12/2022,1671742800,6,"319,299,356,141.01","2,790,119,224.38",114.4393,114.4393,114.4393,Bond Fund
22/12/2022,1671656400,1,"301,796,752,922.70","344,736,486.41",875.4419,875.4419,866.6874,Umoja Fund
22/12/2022,1671656400,2,"6,577,693,821.12","8,887,212.95",740.1301,740.1301,725.3275,Wekeza Maisha Fund
22/12/2022,1671656400,3,"8,358,435,337.93","15,286,738.02",546.7769,546.7769,541.3091,Watoto Fund
22/12/2022,1671656400,4,"19,060,195,726.87","120,046,552.68",158.7734,158.7734,155.5979,Jikimu Fund
22/12/2022,1671656400,5,"551,713,135,561.00","1,614,416,060.12",341.7416,341.7416,341.7416,Liquid Fund
22/12/2022,1671656400,6,"318,893,785,804.95","2,787,342,893.78",114.4078,114.4078,114.4078,Bond Fund
20/12/2022,1671483600,1,"301,900,927,745.37","344,755,072.96",875.6968,875.6968,866.9399,Umoja Fund
20/12/2022,1671483600,2,"6,569,144,988.16","8,858,135.51",740.1646,740.1646,725.3613,Wekeza Maisha Fund
20/12/2022,1671483600,3,"8,325,741,844.36","15,228,954.41",546.7048,546.7048,541.2377,Watoto Fund
20/12/2022,1671483600,4,"19,061,315,119.33","120,049,166.00",158.7792,158.7792,155.6037,Jikimu Fund
20/12/2022,1671483600,5,"569,977,885,062.57","1,668,847,022.09",341.5399,341.5399,341.5399,Liquid Fund
20/12/2022,1671483600,6,"317,210,318,787.55","2,774,121,970.66",114.3462,114.3462,114.3462,Bond Fund
19/12/2022,1671397200,1,"301,235,823,552.65","344,734,706.30",873.8193,873.8193,865.0811,Umoja Fund
19/12/2022,1671397200,2,"6,543,855,899.19","8,858,135.51",738.7396,738.7396,723.9649,Wekeza Maisha Fund
19/12/2022,1671397200,3,"8,307,909,600.38","15,216,387.89",545.9843,545.9843,540.5245,Watoto Fund
19/12/2022,1671397200,4,"19,014,507,522.78","119,975,907.79",158.486,158.486,155.3163,Jikimu Fund
19/12/2022,1671397200,5,"568,912,409,270.90","1,666,193,049.90",341.4445,341.4445,341.4445,Liquid Fund
19/12/2022,1671397200,6,"316,342,173,550.29","2,767,280,942.44",114.3152,114.3152,114.3152,Bond Fund
16/12/2022,1671138000,1,"301,111,853,790.42","344,737,534.04",873.4525,873.4525,864.718,Umoja Fund
16/12/2022,1671138000,2,"6,533,251,885.33","8,849,636.91",738.2508,738.2508,723.4858,Wekeza Maisha Fund
16/12/2022,1671138000,3,"8,283,513,051.57","15,181,823.21",545.6204,545.6204,540.1642,Watoto Fund
16/12/2022,1671138000,4,"19,182,265,604.02","121,119,495.36",158.3747,158.3747,155.2072,Jikimu Fund
16/12/2022,1671138000,5,"568,396,584,649.56","1,666,070,778.54",341.1599,341.1599,341.1599,Liquid Fund
16/12/2022,1671138000,6,"315,708,003,941.69","2,763,970,521.48",114.2226,114.2226,114.2226,Bond Fund
15/12/2022,1671051600,1,"300,957,332,813.28","344,725,721.24",873.0342,873.0342,864.3038,Umoja Fund
15/12/2022,1671051600,2,"6,526,248,768.84","8,843,005.13",738.0126,738.0126,723.2523,Wekeza Maisha Fund
15/12/2022,1671051600,3,"8,271,301,462.69","15,165,786.83",545.3922,545.3922,539.9383,Watoto Fund
15/12/2022,1671051600,4,"19,161,700,856.00","121,040,811.50",158.3078,158.3078,155.1416,Jikimu Fund
15/12/2022,1671051600,5,"568,899,581,273.22","1,668,011,046.08",341.0646,341.0646,341.0646,Liquid Fund
15/12/2022,1671051600,6,"309,988,566,730.34","2,714,617,848.62",114.1923,114.1923,114.1923,Bond Fund
14/12/2022,1670965200,1,"301,074,377,387.81","344,910,483.56",872.9058,872.9058,864.1768,Umoja Fund
14/12/2022,1670965200,2,"6,523,597,143.94","8,816,616.48",737.8486,737.8486,723.0916,Wekeza Maisha Fund
14/12/2022,1670965200,3,"8,280,258,171.86","15,165,708.90",545.2685,545.2685,539.8158,Watoto Fund
14/12/2022,1670965200,4,"19,193,447,311.05","121,267,742.83",158.2733,158.2733,155.1078,Jikimu Fund
14/12/2022,1670965200,5,"569,232,099,171.69","1,669,451,067.41",340.9696,340.9696,340.9696,Liquid Fund
14/12/2022,1670965200,6,"309,857,000,204.34","2,714,209,234.38",114.1611,114.1611,114.1611,Bond Fund
13/12/2022,1670878800,1,"300,980,868,189.35","344,849,996.11",872.7878,872.7878,864.0599,Umoja Fund
13/12/2022,1670878800,2,"6,503,891,765.93","8,816,616.48",737.6857,737.6857,722.932,Wekeza Maisha Fund
13/12/2022,1670878800,3,"8,267,543,385.63","15,165,708.90",545.1472,545.1472,539.6957,Watoto Fund
13/12/2022,1670878800,4,"19,180,110,450.56","121,209,196.71",158.2397,158.2397,155.0749,Jikimu Fund
13/12/2022,1670878800,5,"567,572,894,544.31","1,665,046,619.86",340.8751,340.8751,340.8751,Liquid Fund
13/12/2022,1670878800,6,"309,159,127,727.30","2,708,829,366.04",114.1302,114.1302,114.1302,Bond Fund
12/12/2022,1670792400,1,"300,868,906,404.18","344,778,021.16",872.6453,872.6453,863.9188,Umoja Fund
12/12/2022,1670792400,2,"6,456,722,129.29","8,754,604.26",737.523,737.523,722.7726,Wekeza Maisha Fund
12/12/2022,1670792400,3,"8,262,763,622.88","15,160,322.00",545.0256,545.0256,539.5753,Watoto Fund
12/12/2022,1670792400,4,"19,145,550,347.50","121,016,536.52",158.2061,158.2061,155.0419,Jikimu Fund
12/12/2022,1670792400,5,"566,778,379,271.00","1,663,181,098.89",340.7797,340.7797,340.7797,Liquid Fund
12/12/2022,1670792400,6,"307,913,741,725.09","2,698,661,852.61",114.0987,114.0987,114.0987,Bond Fund
08/12/2022,1670446800,1,"300,774,216,432.17","344,745,618.70",872.4526,872.4526,863.7281,Umoja Fund
08/12/2022,1670446800,2,"6,441,733,703.56","8,741,145.44",736.9439,736.9439,722.205,Wekeza Maisha Fund
08/12/2022,1670446800,3,"8,232,389,060.06","15,115,077.22",544.6475,544.6475,539.201,Watoto Fund
08/12/2022,1670446800,4,"19,129,902,377.11","120,995,375.94",158.1044,158.1044,154.9423,Jikimu Fund
08/12/2022,1670446800,5,"565,642,687,254.36","1,661,697,383.54",340.4005,340.4005,340.4005,Liquid Fund
08/12/2022,1670446800,6,"307,148,231,662.57","2,694,872,003.28",113.9751,113.9751,113.9751,Bond Fund
07/12/2022,1670360400,1,"300,828,076,629.10","344,767,736.52",872.5529,872.5529,863.8273,Umoja Fund
07/12/2022,1670360400,2,"6,430,173,801.58","8,726,498.16",736.8561,736.8561,722.119,Wekeza Maisha Fund
07/12/2022,1670360400,3,"8,232,729,953.63","15,113,749.75",544.7179,544.7179,539.2707,Watoto Fund
07/12/2022,1670360400,4,"19,183,613,857.09","121,300,519.82",158.1495,158.1495,154.9865,Jikimu Fund
07/12/2022,1670360400,5,"570,121,620,321.59","1,675,326,475.19",340.3048,340.3048,340.3048,Liquid Fund
07/12/2022,1670360400,6,"306,415,821,628.57","2,689,173,632.73",113.9442,113.9442,113.9442,Bond Fund
06/12/2022,1670274000,1,"299,092,018,523.38","344,739,997.30",867.5872,867.5872,858.9114,Umoja Fund
06/12/2022,1670274000,2,"6,372,594,073.86","8,662,240.89",735.675,735.675,720.9615,Wekeza Maisha Fund
06/12/2022,1670274000,3,"8,197,384,727.91","15,090,306.51",543.2219,543.2219,537.7897,Watoto Fund
06/12/2022,1670274000,4,"18,731,133,632.73","118,879,348.30",157.5642,157.5642,154.413,Jikimu Fund
06/12/2022,1670274000,5,"569,490,945,956.33","1,673,940,526.00",340.2098,340.2098,340.2098,Liquid Fund
06/12/2022,1670274000,6,"305,530,508,682.65","2,682,136,602.00",113.9131,113.9131,113.9131,Bond Fund
05/12/2022,1670187600,1,"299,054,224,309.39","299,054,000,000.00",867.6087,867.6087,858.9327,Umoja Fund
05/12/2022,1670187600,2,"6,362,304,916.53","8,644,136.90",736.0255,736.0255,721.305,Wekeza Maisha Fund
05/12/2022,1670187600,3,"8,149,064,810.32","14,997,775.10",543.3516,543.3516,537.9181,Watoto Fund
05/12/2022,1670187600,4,"18,687,755,868.84","118,567,135.50",157.6133,157.6133,154.461,Jikimu Fund
05/12/2022,1670187600,5,"567,617,207,577.82","1,668,895,073.00",340.1156,340.1156,340.1156,Liquid Fund
05/12/2022,1670187600,6,"304,911,208,429.95","2,677,433,835.00",113.8819,113.8819,113.8819,Bond Fund
02/12/2022,1669928400,1,"299,513,129,912.78","344,665,382.60",868.9968,868.9968,860.3069,Umoja Fund
02/12/2022,1669928400,2,"6,359,598,259.66","8,631,071.62",736.826,736.826,722.0895,Wekeza Maisha Fund
02/12/2022,1669928400,3,"8,142,832,490.54","14,979,671.19",543.5922,543.5922,538.1563,Watoto Fund
02/12/2022,1669928400,4,"18,702,748,944.12","118,541,856.00",157.7734,157.7734,154.6179,Jikimu Fund
02/12/2022,1669928400,5,"567,528,860,411.82","1,670,045,213.00",339.8284,339.8284,339.8284,Liquid Fund
02/12/2022,1669928400,6,"302,343,802,951.37","2,657,069,338.00",113.7885,113.7885,113.7885,Bond Fund
01/12/2022,1669842000,1,"299,650,801,608.09","344,728,767.60",869.2364,869.2364,860.5441,Umoja Fund
01/12/2022,1669842000,2,"6,359,710,764.67","8,625,153.29",737.3447,737.3447,722.5978,Wekeza Maisha Fund
01/12/2022,1669842000,3,"8,143,098,992.36","14,973,411.15",543.8373,543.8373,538.3989,Watoto Fund
01/12/2022,1669842000,4,"18,719,818,337.49","118,582,521.90",157.8632,157.8632,154.706,Jikimu Fund
01/12/2022,1669842000,5,"566,158,484,352.63","1,666,481,524.00",339.7328,339.7328,339.7328,Liquid Fund
01/12/2022,1669842000,6,"301,330,273,713.30","2,648,893,275.00",113.757,113.757,113.757,Bond Fund
30/11/2022,1669755600,1,"299,548,722,108.33","344,659,077.20",869.116,869.116,860.4249,Umoja Fund
30/11/2022,1669755600,2,"6,308,979,079.58","8,558,262.67",737.1799,737.1799,722.4363,Wekeza Maisha Fund
30/11/2022,1669755600,3,"8,132,223,793.35","14,956,802.37",543.7141,543.7141,538.2769,Watoto Fund
30/11/2022,1669755600,4,"18,760,211,616.97","118,868,846.70",157.8228,157.8228,154.6663,Jikimu Fund
30/11/2022,1669755600,5,"565,324,247,501.70","1,664,502,675.00",339.6355,339.6355,339.6355,Liquid Fund
30/11/2022,1669755600,6,"303,359,737,618.04","2,644,190,021.00",114.7269,114.7269,114.7269,Bond Fund
29/11/2022,1669669200,1,"299,164,079,348.69","344,566,893.50",868.2322,868.2322,859.5499,Umoja Fund
29/11/2022,1669669200,2,"6,297,779,407.48","8,548,476.97",736.7136,736.7136,721.9793,Wekeza Maisha Fund
29/11/2022,1669669200,3,"8,119,955,750.57","14,940,506.53",543.486,543.486,538.0511,Watoto Fund
